,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name
77xp5NlTBLmomb10ktsH4Q,0.761,0.674,7,-5.256,0,0.0517,0.266,4.39e-06,0.19,0.7,90.016,audio_features,77xp5NlTBLmomb10ktsH4Q,spotify:track:77xp5NlTBLmomb10ktsH4Q,https://api.spotify.com/v1/tracks/77xp5NlTBLmomb10ktsH4Q,https://api.spotify.com/v1/audio-analysis/77xp5NlTBLmomb10ktsH4Q,175373,4,копия пиратская,mekhman
15GIJTUYhVUO9zLJ2t8qcg,0.899,0.665,6,-3.891,1,0.0447,0.178,0,0.124,0.833,122.059,audio_features,15GIJTUYhVUO9zLJ2t8qcg,spotify:track:15GIJTUYhVUO9zLJ2t8qcg,https://api.spotify.com/v1/tracks/15GIJTUYhVUO9zLJ2t8qcg,https://api.spotify.com/v1/audio-analysis/15GIJTUYhVUO9zLJ2t8qcg,186393,4,yara,"ziynet sali, bilal sonses"
4WZItZTDN5maOlOmqP6FlJ,0.752,0.712,10,-7.232,0,0.124,0.0696,0,0.111,0.533,88.007,audio_features,4WZItZTDN5maOlOmqP6FlJ,spotify:track:4WZItZTDN5maOlOmqP6FlJ,https://api.spotify.com/v1/tracks/4WZItZTDN5maOlOmqP6FlJ,https://api.spotify.com/v1/audio-analysis/4WZItZTDN5maOlOmqP6FlJ,185465,4,46,sheen & jickson
12zIIWVV5guPmsV7yQGsOM,0.613,0.737,2,-6.052,1,0.143,0.324,0,0.159,0.484,125.03,audio_features,12zIIWVV5guPmsV7yQGsOM,spotify:track:12zIIWVV5guPmsV7yQGsOM,https://api.spotify.com/v1/tracks/12zIIWVV5guPmsV7yQGsOM,https://api.spotify.com/v1/audio-analysis/12zIIWVV5guPmsV7yQGsOM,218473,4,räkis,gettomasa
0zzVTGyRrWpQu8Fr28NRAv,0.743,0.837,1,-5.025,0,0.0649,0.0172,0,0.0743,0.263,103.072,audio_features,0zzVTGyRrWpQu8Fr28NRAv,spotify:track:0zzVTGyRrWpQu8Fr28NRAv,https://api.spotify.com/v1/tracks/0zzVTGyRrWpQu8Fr28NRAv,https://api.spotify.com/v1/audio-analysis/0zzVTGyRrWpQu8Fr28NRAv,159863,4,ok not to be ok,"marshmello, demi lovato"
2r69ZhXm40bzjGIPdRvaqk,0.741,0.542,8,-4.726,1,0.0262,0.368,0,0.162,0.763,79.998,audio_features,2r69ZhXm40bzjGIPdRvaqk,spotify:track:2r69ZhXm40bzjGIPdRvaqk,https://api.spotify.com/v1/tracks/2r69ZhXm40bzjGIPdRvaqk,https://api.spotify.com/v1/audio-analysis/2r69ZhXm40bzjGIPdRvaqk,193621,5,te amo mi amor,sarah lombardi
2SgvJW8CRVNWPgaEpvtXP3,0.761,0.765,6,-2.209,1,0.0481,0.0147,0.000628,0.11,0.683,99.013,audio_features,2SgvJW8CRVNWPgaEpvtXP3,spotify:track:2SgvJW8CRVNWPgaEpvtXP3,https://api.spotify.com/v1/tracks/2SgvJW8CRVNWPgaEpvtXP3,https://api.spotify.com/v1/audio-analysis/2SgvJW8CRVNWPgaEpvtXP3,186667,4,ni bien ni mal,bad bunny
5YnxnTS89l3FElIwfIAeSs,0.719,0.598,9,-6.254,1,0.077,0.232,0,0.115,0.303,142.592,audio_features,5YnxnTS89l3FElIwfIAeSs,spotify:track:5YnxnTS89l3FElIwfIAeSs,https://api.spotify.com/v1/tracks/5YnxnTS89l3FElIwfIAeSs,https://api.spotify.com/v1/audio-analysis/5YnxnTS89l3FElIwfIAeSs,126521,4,so done,the kid laroi
6RnkFd8Fqqgk1Uni8RgqCQ,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,audio_features,6RnkFd8Fqqgk1Uni8RgqCQ,spotify:track:6RnkFd8Fqqgk1Uni8RgqCQ,https://api.spotify.com/v1/tracks/6RnkFd8Fqqgk1Uni8RgqCQ,https://api.spotify.com/v1/audio-analysis/6RnkFd8Fqqgk1Uni8RgqCQ,202500,4,like i do,"david guetta, martin garrix, brooks"
4NUt1fcnO9aQAELBgXq3Kr,0.642,0.442,8,-9.115,1,0.074,0.491,1.58e-06,0.102,0.465,148.01,audio_features,4NUt1fcnO9aQAELBgXq3Kr,spotify:track:4NUt1fcnO9aQAELBgXq3Kr,https://api.spotify.com/v1/tracks/4NUt1fcnO9aQAELBgXq3Kr,https://api.spotify.com/v1/audio-analysis/4NUt1fcnO9aQAELBgXq3Kr,231773,4,me dediqué a perderte,alejandro fernández
7JEnT0uFWcwZqNZWv7hC9N,0.605,0.349,3,-13.719,1,0.096,0.238,0,0.0753,0.6,99.362,audio_features,7JEnT0uFWcwZqNZWv7hC9N,spotify:track:7JEnT0uFWcwZqNZWv7hC9N,https://api.spotify.com/v1/tracks/7JEnT0uFWcwZqNZWv7hC9N,https://api.spotify.com/v1/audio-analysis/7JEnT0uFWcwZqNZWv7hC9N,168345,4,mil horas,los abuelos de la nada
2vXKRlJBXyOcvZYTdNeckS,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,audio_features,2vXKRlJBXyOcvZYTdNeckS,spotify:track:2vXKRlJBXyOcvZYTdNeckS,https://api.spotify.com/v1/tracks/2vXKRlJBXyOcvZYTdNeckS,https://api.spotify.com/v1/audio-analysis/2vXKRlJBXyOcvZYTdNeckS,202093,4,lost in the fire (feat. the weeknd),gesaffelstein
5q8tv5MwOOtUkbkHsDe2W9,0.642,0.518,0,-8.148,0,0.0326,0.656,0,0.107,0.174,92.089,audio_features,5q8tv5MwOOtUkbkHsDe2W9,spotify:track:5q8tv5MwOOtUkbkHsDe2W9,https://api.spotify.com/v1/tracks/5q8tv5MwOOtUkbkHsDe2W9,https://api.spotify.com/v1/audio-analysis/5q8tv5MwOOtUkbkHsDe2W9,171893,4,fri,"stig brenner, unge ferrari"
57Ba26w9eoXx8BBUNgRNLV,0.656,0.665,1,-1.387,1,0.189,0.149,8.33e-06,0.16,0.569,189.984,audio_features,57Ba26w9eoXx8BBUNgRNLV,spotify:track:57Ba26w9eoXx8BBUNgRNLV,https://api.spotify.com/v1/tracks/57Ba26w9eoXx8BBUNgRNLV,https://api.spotify.com/v1/audio-analysis/57Ba26w9eoXx8BBUNgRNLV,307435,4,la forma en que me miras,"super yei, jone quest, sammy, myke towers, lenny tavárez, rafa pabön"
175xPRXSrf7RSWdjAhc6oD,0.787,0.429,4,-9.145,0,0.0717,0.456,0,0.269,0.428,113.049,audio_features,175xPRXSrf7RSWdjAhc6oD,spotify:track:175xPRXSrf7RSWdjAhc6oD,https://api.spotify.com/v1/tracks/175xPRXSrf7RSWdjAhc6oD,https://api.spotify.com/v1/audio-analysis/175xPRXSrf7RSWdjAhc6oD,121593,4,таймаут,nikitata
3ogkFdjmZGO1zf3JUleIOJ,0.658,0.837,1,-8.281,1,0.0483,0.079,0.925,0.106,0.0397,127.987,audio_features,3ogkFdjmZGO1zf3JUleIOJ,spotify:track:3ogkFdjmZGO1zf3JUleIOJ,https://api.spotify.com/v1/tracks/3ogkFdjmZGO1zf3JUleIOJ,https://api.spotify.com/v1/audio-analysis/3ogkFdjmZGO1zf3JUleIOJ,424350,4,galaxy phase - original mix,joyhauser
4tJYqq9gYr0RATc1BpDkpy,0.794,0.845,9,-4.646,1,0.265,0.227,0,0.843,0.627,138.325,audio_features,4tJYqq9gYr0RATc1BpDkpy,spotify:track:4tJYqq9gYr0RATc1BpDkpy,https://api.spotify.com/v1/tracks/4tJYqq9gYr0RATc1BpDkpy,https://api.spotify.com/v1/audio-analysis/4tJYqq9gYr0RATc1BpDkpy,321653,4,"la vie du binks (feat. hornet la frappe, leto, sadek, soprano)","da uzi, ninho, sch"
6oMZhY0f1ReI6AJDDYfuSb,0.436,0.0695,7,-19.735,1,0.0298,0.858,0,0.107,0.255,97.128,audio_features,6oMZhY0f1ReI6AJDDYfuSb,spotify:track:6oMZhY0f1ReI6AJDDYfuSb,https://api.spotify.com/v1/tracks/6oMZhY0f1ReI6AJDDYfuSb,https://api.spotify.com/v1/audio-analysis/6oMZhY0f1ReI6AJDDYfuSb,162933,4,500 mil,slogmåkane
2R6LC73jLhgOekUBfTcE23,0.445,0.783,7,-4.879,0,0.0317,0.245,0,0.144,0.347,135.981,audio_features,2R6LC73jLhgOekUBfTcE23,spotify:track:2R6LC73jLhgOekUBfTcE23,https://api.spotify.com/v1/tracks/2R6LC73jLhgOekUBfTcE23,https://api.spotify.com/v1/audio-analysis/2R6LC73jLhgOekUBfTcE23,237000,4,也許我不會活多一歲,dear jane
1eMNW1HQjF1dbb4GtnmpaX,0.885,0.661,4,-5.062,0,0.141,0.165,0,0.334,0.436,140.028,audio_features,1eMNW1HQjF1dbb4GtnmpaX,spotify:track:1eMNW1HQjF1dbb4GtnmpaX,https://api.spotify.com/v1/tracks/1eMNW1HQjF1dbb4GtnmpaX,https://api.spotify.com/v1/audio-analysis/1eMNW1HQjF1dbb4GtnmpaX,164591,4,sky,playboi carti
3j84U36KvLeXNDPv4t5pI8,0.682,0.559,0,-5.545,1,0.127,0.174,0,0.344,0.137,202.015,audio_features,3j84U36KvLeXNDPv4t5pI8,spotify:track:3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/tracks/3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/audio-analysis/3j84U36KvLeXNDPv4t5pI8,192471,4,pure water (with migos),mustard
31M5m42C3EGlbydf9XB5to,0.769,0.721,10,-4.483,0,0.153,0.111,5.9e-05,0.0505,0.618,94.978,audio_features,31M5m42C3EGlbydf9XB5to,spotify:track:31M5m42C3EGlbydf9XB5to,https://api.spotify.com/v1/tracks/31M5m42C3EGlbydf9XB5to,https://api.spotify.com/v1/audio-analysis/31M5m42C3EGlbydf9XB5to,207720,4,duro y suave,"leslie grace, noriel"
1xyUCr7dIJYaUaaiDf4Q1L,0.717,0.712,0,-6.098,1,0.0765,0.00663,0,0.0756,0.825,97.019,audio_features,1xyUCr7dIJYaUaaiDf4Q1L,spotify:track:1xyUCr7dIJYaUaaiDf4Q1L,https://api.spotify.com/v1/tracks/1xyUCr7dIJYaUaaiDf4Q1L,https://api.spotify.com/v1/audio-analysis/1xyUCr7dIJYaUaaiDf4Q1L,171172,4,queen of late,7ling
2374M0fQpWi3dLnB54qaLX,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4,africa,toto
1xPienWGv0WkWl7YpCZxWf,0.774,0.802,0,-5.789,0,0.0415,0.453,0,0.17,0.788,100.001,audio_features,1xPienWGv0WkWl7YpCZxWf,spotify:track:1xPienWGv0WkWl7YpCZxWf,https://api.spotify.com/v1/tracks/1xPienWGv0WkWl7YpCZxWf,https://api.spotify.com/v1/audio-analysis/1xPienWGv0WkWl7YpCZxWf,141000,4,ý em sao,"kay trần, lăng ld, homie boiz"
5e9TFTbltYBg2xThimr0rU,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,audio_features,5e9TFTbltYBg2xThimr0rU,spotify:track:5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/audio-analysis/5e9TFTbltYBg2xThimr0rU,270213,4,the one,the chainsmokers
6PDlkWmrq2ZKiUuFt2aQsH,0.77,0.899,8,-2.981,1,0.0494,0.222,1.14e-06,0.0894,0.851,128.05,audio_features,6PDlkWmrq2ZKiUuFt2aQsH,spotify:track:6PDlkWmrq2ZKiUuFt2aQsH,https://api.spotify.com/v1/tracks/6PDlkWmrq2ZKiUuFt2aQsH,https://api.spotify.com/v1/audio-analysis/6PDlkWmrq2ZKiUuFt2aQsH,231604,4,loco,"justin quiles, chimbala, zion & lennox"
69Y5IZuBvGyzySFt5x7kCq,0.605,0.8,10,-3.018,1,0.312,0.518,0.000128,0.0763,0.732,92.284,audio_features,69Y5IZuBvGyzySFt5x7kCq,spotify:track:69Y5IZuBvGyzySFt5x7kCq,https://api.spotify.com/v1/tracks/69Y5IZuBvGyzySFt5x7kCq,https://api.spotify.com/v1/audio-analysis/69Y5IZuBvGyzySFt5x7kCq,236731,4,más de la una,"piso 21, maluma"
3UI9I3e1g1y5T3SMfdgfGO,0.836,0.637,6,-4.803,1,0.0367,0.535,0,0.129,0.875,120.025,audio_features,3UI9I3e1g1y5T3SMfdgfGO,spotify:track:3UI9I3e1g1y5T3SMfdgfGO,https://api.spotify.com/v1/tracks/3UI9I3e1g1y5T3SMfdgfGO,https://api.spotify.com/v1/audio-analysis/3UI9I3e1g1y5T3SMfdgfGO,230280,4,colgando en tus manos (con marta sánchez),carlos baute
5jf0PmPCHefQ78uAzqIqbj,0.788,0.477,4,-7.348,1,0.0434,0.549,0,0.349,0.86,94.983,audio_features,5jf0PmPCHefQ78uAzqIqbj,spotify:track:5jf0PmPCHefQ78uAzqIqbj,https://api.spotify.com/v1/tracks/5jf0PmPCHefQ78uAzqIqbj,https://api.spotify.com/v1/audio-analysis/5jf0PmPCHefQ78uAzqIqbj,213027,4,una lady como tú,manuel turizo
5y7DaS3jAc9eZzcSOoUIwU,0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,audio_features,5y7DaS3jAc9eZzcSOoUIwU,spotify:track:5y7DaS3jAc9eZzcSOoUIwU,https://api.spotify.com/v1/tracks/5y7DaS3jAc9eZzcSOoUIwU,https://api.spotify.com/v1/audio-analysis/5y7DaS3jAc9eZzcSOoUIwU,230693,4,una locura,"ozuna, j balvin, chencho corleone"
27oFpFktCq9JIXjJQRuv7a,0.728,0.584,10,-7.255,0,0.176,0.0524,0,0.0658,0.365,161.9,audio_features,27oFpFktCq9JIXjJQRuv7a,spotify:track:27oFpFktCq9JIXjJQRuv7a,https://api.spotify.com/v1/tracks/27oFpFktCq9JIXjJQRuv7a,https://api.spotify.com/v1/audio-analysis/27oFpFktCq9JIXjJQRuv7a,166852,4,gotti,6ix9ine
2TDyyEBasw10wu5Uh94bR1,0.873,0.826,0,-0.722,1,0.0876,0.00127,0.0361,0.311,0.201,106.972,audio_features,2TDyyEBasw10wu5Uh94bR1,spotify:track:2TDyyEBasw10wu5Uh94bR1,https://api.spotify.com/v1/tracks/2TDyyEBasw10wu5Uh94bR1,https://api.spotify.com/v1/audio-analysis/2TDyyEBasw10wu5Uh94bR1,190654,4,aquel nap zzzz,rauw alejandro
4euXJuErBCqH2LEApfxI6i,0.685,0.341,2,-10.434,1,0.0354,0.798,0,0.0951,0.42,123.015,audio_features,4euXJuErBCqH2LEApfxI6i,spotify:track:4euXJuErBCqH2LEApfxI6i,https://api.spotify.com/v1/tracks/4euXJuErBCqH2LEApfxI6i,https://api.spotify.com/v1/audio-analysis/4euXJuErBCqH2LEApfxI6i,202927,4,broken,lovelytheband
0dD17UWACV5aYTyeS6af1k,0.747,0.586,6,-8.799,1,0.0591,0.261,2.78e-05,0.11,0.176,99.986,audio_features,0dD17UWACV5aYTyeS6af1k,spotify:track:0dD17UWACV5aYTyeS6af1k,https://api.spotify.com/v1/tracks/0dD17UWACV5aYTyeS6af1k,https://api.spotify.com/v1/audio-analysis/0dD17UWACV5aYTyeS6af1k,194400,4,oxi simera,"lex, ortiz"
3QGsuHI8jO1Rx4JWLUh9jd,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,audio_features,3QGsuHI8jO1Rx4JWLUh9jd,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,187973,4,treat you better,shawn mendes
6GzApXoBQiiAjak3tOQfV3,0.611,0.52,0,-5.445,1,0.0346,0.0132,0,0.105,0.771,159.927,audio_features,6GzApXoBQiiAjak3tOQfV3,spotify:track:6GzApXoBQiiAjak3tOQfV3,https://api.spotify.com/v1/tracks/6GzApXoBQiiAjak3tOQfV3,https://api.spotify.com/v1/audio-analysis/6GzApXoBQiiAjak3tOQfV3,149878,4,lie to me (feat. julia michaels),5 seconds of summer
4Q8aDd3H6LF8t4eY7So9O8,0.81,0.625,11,-3.593,0,0.071,0.0407,1.53e-06,0.118,0.598,100.019,audio_features,4Q8aDd3H6LF8t4eY7So9O8,spotify:track:4Q8aDd3H6LF8t4eY7So9O8,https://api.spotify.com/v1/tracks/4Q8aDd3H6LF8t4eY7So9O8,https://api.spotify.com/v1/audio-analysis/4Q8aDd3H6LF8t4eY7So9O8,137448,4,light it up (with tyga & chris brown),marshmello
2aItJ1oeMxElBTGhGc2nGf,0.746,0.57,1,-7.631,1,0.0643,0.341,9.07e-05,0.235,0.911,128.02,audio_features,2aItJ1oeMxElBTGhGc2nGf,spotify:track:2aItJ1oeMxElBTGhGc2nGf,https://api.spotify.com/v1/tracks/2aItJ1oeMxElBTGhGc2nGf,https://api.spotify.com/v1/audio-analysis/2aItJ1oeMxElBTGhGc2nGf,172565,4,zero calorie cookie,marie
5EXpL9orGpIsscSyBgPdSx,0.54,0.474,10,-7.589,1,0.0294,0.372,0,0.118,0.22,128.051,audio_features,5EXpL9orGpIsscSyBgPdSx,spotify:track:5EXpL9orGpIsscSyBgPdSx,https://api.spotify.com/v1/tracks/5EXpL9orGpIsscSyBgPdSx,https://api.spotify.com/v1/audio-analysis/5EXpL9orGpIsscSyBgPdSx,264160,4,說謊,yoga lin
70lnL3QaSOIIyMa2X9aVRL,0.75,0.76,1,-4.836,1,0.198,0.187,0,0.0548,0.893,183.817,audio_features,70lnL3QaSOIIyMa2X9aVRL,spotify:track:70lnL3QaSOIIyMa2X9aVRL,https://api.spotify.com/v1/tracks/70lnL3QaSOIIyMa2X9aVRL,https://api.spotify.com/v1/audio-analysis/70lnL3QaSOIIyMa2X9aVRL,195213,4,perro fiel (feat. nicky jam),shakira
3xtvbmRrXAb5m5ng0KPMSk,0.584,0.857,2,-5.103,1,0.033,0.00416,0.000896,0.276,0.742,108.027,audio_features,3xtvbmRrXAb5m5ng0KPMSk,spotify:track:3xtvbmRrXAb5m5ng0KPMSk,https://api.spotify.com/v1/tracks/3xtvbmRrXAb5m5ng0KPMSk,https://api.spotify.com/v1/audio-analysis/3xtvbmRrXAb5m5ng0KPMSk,216707,4,swing remix,"tocchi, tubakiii"
3lTL4LdFKVF51lseI2nk5D,0.875,0.613,3,-7.229,0,0.21,0.688,0,0.114,0.752,119.964,audio_features,3lTL4LdFKVF51lseI2nk5D,spotify:track:3lTL4LdFKVF51lseI2nk5D,https://api.spotify.com/v1/tracks/3lTL4LdFKVF51lseI2nk5D,https://api.spotify.com/v1/audio-analysis/3lTL4LdFKVF51lseI2nk5D,212320,4,6.3,"naps, ninho"
0fLOPPoyIaPTe8dm2Mrft3,0.739,0.733,1,-3.933,1,0.0818,0.703,0,0.117,0.389,128.271,audio_features,0fLOPPoyIaPTe8dm2Mrft3,spotify:track:0fLOPPoyIaPTe8dm2Mrft3,https://api.spotify.com/v1/tracks/0fLOPPoyIaPTe8dm2Mrft3,https://api.spotify.com/v1/audio-analysis/0fLOPPoyIaPTe8dm2Mrft3,214125,4,tú no lo amas,anuel aa
1i1fxkWeaMmKEB4T7zqbzK,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,audio_features,1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,208373,4,don't let me down (feat. daya),the chainsmokers
4MR1AZhe1p0zTuH2HGhX9L,0.774,0.774,9,-4.19,1,0.0516,0.233,7.76e-05,0.138,0.489,95.998,audio_features,4MR1AZhe1p0zTuH2HGhX9L,spotify:track:4MR1AZhe1p0zTuH2HGhX9L,https://api.spotify.com/v1/tracks/4MR1AZhe1p0zTuH2HGhX9L,https://api.spotify.com/v1/audio-analysis/4MR1AZhe1p0zTuH2HGhX9L,222302,4,guayo,"zion & lennox, anuel aa, haze"
3M214U0mwSm041GsQR3nrO,0.609,0.619,11,-5.677,1,0.311,0.749,0,0.264,0.689,179.71,audio_features,3M214U0mwSm041GsQR3nrO,spotify:track:3M214U0mwSm041GsQR3nrO,https://api.spotify.com/v1/tracks/3M214U0mwSm041GsQR3nrO,https://api.spotify.com/v1/audio-analysis/3M214U0mwSm041GsQR3nrO,168067,4,toxic,boywithuke
3CYH422oy1cZNoo0GTG1TK,0.664,0.666,8,-2.203,1,0.0446,0.193,0,0.0854,0.405,139.987,audio_features,3CYH422oy1cZNoo0GTG1TK,spotify:track:3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/tracks/3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/audio-analysis/3CYH422oy1cZNoo0GTG1TK,210560,4,psycho,red velvet
4JWbH50WabthGhmtduR8b9,0.591,0.848,9,-4.396,0,0.0828,0.137,0,0.372,0.385,105.924,audio_features,4JWbH50WabthGhmtduR8b9,spotify:track:4JWbH50WabthGhmtduR8b9,https://api.spotify.com/v1/tracks/4JWbH50WabthGhmtduR8b9,https://api.spotify.com/v1/audio-analysis/4JWbH50WabthGhmtduR8b9,246816,4,on (feat. sia),bts
6Z36wt7oo6xm2uGN00PnTq,0.55,0.704,6,-11.162,0,0.0304,0.024,0.81,0.151,0.488,136.013,audio_features,6Z36wt7oo6xm2uGN00PnTq,spotify:track:6Z36wt7oo6xm2uGN00PnTq,https://api.spotify.com/v1/tracks/6Z36wt7oo6xm2uGN00PnTq,https://api.spotify.com/v1/audio-analysis/6Z36wt7oo6xm2uGN00PnTq,182375,4,halloween theme - main title,john carpenter
3ZPKocroJIcnHGcnJVlLKD,0.534,0.784,8,-3.59,1,0.0339,0.205,0.00579,0.106,0.6,92.147,audio_features,3ZPKocroJIcnHGcnJVlLKD,spotify:track:3ZPKocroJIcnHGcnJVlLKD,https://api.spotify.com/v1/tracks/3ZPKocroJIcnHGcnJVlLKD,https://api.spotify.com/v1/audio-analysis/3ZPKocroJIcnHGcnJVlLKD,238627,4,africa,weezer
1wwgo7Z0zFGsivQ4wPo0g8,0.532,0.609,0,-4.153,1,0.0413,0.0255,0,0.1,0.424,129.936,audio_features,1wwgo7Z0zFGsivQ4wPo0g8,spotify:track:1wwgo7Z0zFGsivQ4wPo0g8,https://api.spotify.com/v1/tracks/1wwgo7Z0zFGsivQ4wPo0g8,https://api.spotify.com/v1/audio-analysis/1wwgo7Z0zFGsivQ4wPo0g8,278715,4,divine sorrow,"wyclef jean, avicii"
2YMhrXQYKkm4kXLcXKKd5z,0.554,0.743,9,-6.016,1,0.0287,0.0251,0,0.359,0.673,72.997,audio_features,2YMhrXQYKkm4kXLcXKKd5z,spotify:track:2YMhrXQYKkm4kXLcXKKd5z,https://api.spotify.com/v1/tracks/2YMhrXQYKkm4kXLcXKKd5z,https://api.spotify.com/v1/audio-analysis/2YMhrXQYKkm4kXLcXKKd5z,205733,4,small town boy,"żabson, beteo, white 2115"
4v127RccPJ9eoCkrewJgsZ,0.626,0.889,2,-4.73,1,0.0343,0.0903,0,0.106,0.45,92.982,audio_features,4v127RccPJ9eoCkrewJgsZ,spotify:track:4v127RccPJ9eoCkrewJgsZ,https://api.spotify.com/v1/tracks/4v127RccPJ9eoCkrewJgsZ,https://api.spotify.com/v1/audio-analysis/4v127RccPJ9eoCkrewJgsZ,251290,4,a esa,daniela darcourt
2bS4tGfbBQ7Psy1NjzruK0,0.349,0.337,3,-9.267,1,0.0507,0.838,1.57e-06,0.196,0.442,181.694,audio_features,2bS4tGfbBQ7Psy1NjzruK0,spotify:track:2bS4tGfbBQ7Psy1NjzruK0,https://api.spotify.com/v1/tracks/2bS4tGfbBQ7Psy1NjzruK0,https://api.spotify.com/v1/audio-analysis/2bS4tGfbBQ7Psy1NjzruK0,141639,3,"jealousy, jealousy",olivia rodrigo
1YMBg7rOjxzbya0fPOYfNX,0.784,0.757,8,-3.912,1,0.0384,0.495,1.18e-06,0.142,0.587,104.996,audio_features,1YMBg7rOjxzbya0fPOYfNX,spotify:track:1YMBg7rOjxzbya0fPOYfNX,https://api.spotify.com/v1/tracks/1YMBg7rOjxzbya0fPOYfNX,https://api.spotify.com/v1/audio-analysis/1YMBg7rOjxzbya0fPOYfNX,198286,4,a different way (with lauv),dj snake
3kPoN8XULJZsGu9YKNeoRT,0.889,0.91,6,-3.126,1,0.0518,0.0396,0.0036,0.0589,0.761,128.004,audio_features,3kPoN8XULJZsGu9YKNeoRT,spotify:track:3kPoN8XULJZsGu9YKNeoRT,https://api.spotify.com/v1/tracks/3kPoN8XULJZsGu9YKNeoRT,https://api.spotify.com/v1/audio-analysis/3kPoN8XULJZsGu9YKNeoRT,198750,4,#lávkóma,kis grófo
70APCdHsWV5BEsacwjzXmd,0.718,0.416,5,-8.758,1,0.0675,0.796,1.85e-06,0.0992,0.642,132.074,audio_features,70APCdHsWV5BEsacwjzXmd,spotify:track:70APCdHsWV5BEsacwjzXmd,https://api.spotify.com/v1/tracks/70APCdHsWV5BEsacwjzXmd,https://api.spotify.com/v1/audio-analysis/70APCdHsWV5BEsacwjzXmd,218481,4,amour toxic,dadju
4l62h4tiuUwn7eD6hxMlVQ,0.79,0.714,1,-7.86,0,0.202,0.00142,0,0.111,0.559,150.033,audio_features,4l62h4tiuUwn7eD6hxMlVQ,spotify:track:4l62h4tiuUwn7eD6hxMlVQ,https://api.spotify.com/v1/tracks/4l62h4tiuUwn7eD6hxMlVQ,https://api.spotify.com/v1/audio-analysis/4l62h4tiuUwn7eD6hxMlVQ,217678,5,asian jake paul,"idubbbz, boyinaband"
0UN0qSJUnWWvIOgv3nYY2A,0.721,0.568,0,-10.492,0,0.0267,0.258,0.0978,0.128,0.795,99.017,audio_features,0UN0qSJUnWWvIOgv3nYY2A,spotify:track:0UN0qSJUnWWvIOgv3nYY2A,https://api.spotify.com/v1/tracks/0UN0qSJUnWWvIOgv3nYY2A,https://api.spotify.com/v1/audio-analysis/0UN0qSJUnWWvIOgv3nYY2A,180606,4,barbar,kaan boşnak
6mO5fCJKvB9tr5RAFvBO7z,0.552,0.543,6,-6.272,1,0.0277,0.421,0,0.107,0.181,132.103,audio_features,6mO5fCJKvB9tr5RAFvBO7z,spotify:track:6mO5fCJKvB9tr5RAFvBO7z,https://api.spotify.com/v1/tracks/6mO5fCJKvB9tr5RAFvBO7z,https://api.spotify.com/v1/audio-analysis/6mO5fCJKvB9tr5RAFvBO7z,273405,4,家家酒,jia jia
3CVb6hkMrlF7eHhXi5B3PZ,0.889,0.705,11,-8.683,0,0.392,0.389,1.04e-05,0.0692,0.815,141.069,audio_features,3CVb6hkMrlF7eHhXi5B3PZ,spotify:track:3CVb6hkMrlF7eHhXi5B3PZ,https://api.spotify.com/v1/tracks/3CVb6hkMrlF7eHhXi5B3PZ,https://api.spotify.com/v1/audio-analysis/3CVb6hkMrlF7eHhXi5B3PZ,183830,4,body,"russ millions, tion wayne"
